,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
7Networks_RH_SalVentAttn_Med_1,0.333892522,-0.267536836,0.069938193,1.723638225,0.190090608,0.546892703,-0.530508848,1.822446388,-0.722063402,-0.142195761,-0.785615304,0.2210894,2.691486931,-0.589920371,1.235956388,-0.974151941,0.298751376,-1.002764389,0.56902249,0.109419184,1.409465934,1.223401538,0.784677418,0.659390982,0.549197727,-0.291282651,0.034384593,1.457085112,-0.326033359,0.694023214,1.180929633,-0.329281213,-0.131837352,1.06697127,0.015168505,0.721171201,-0.736669892,-0.408577926,0.070627319,0.862127597,-0.131769123,-0.147790329,-0.282781823,0.242398785,-0.207362478,0.577209229,-0.194595288,1.124043991,-0.099949123,2.605512592,-0.528756006,-0.706740811,-0.748461542,-1.017101655,2.575896997,-0.639110557,-0.478974079,-0.627131251,-0.695328845,-0.090254317,0.463000434,-0.67181051,-0.349749725,1.609413117,0.643580842,0.007958966,0.581279191,0.043692593,0.35121625,2.330210862,-0.407064495,0.15386623,0.632536436,-0.261895722,-0.678522654,0.326313027,-0.106761846,-0.725746146,4.985248618,-0.398462176,0.916014955,-0.272213883,-0.636609427,0.062026381,-0.095838087,0.657184878,-1.279525794,0.239344159,-0.611286549,2.212469317,2.257911633,0.800870263,0.928866743,-0.542023436,0.219489318,-0.275032913,1.206711294,0.677870133,0.141388822,0.611216182,0.272378028,-0.593642811,0.273300454,-0.821830747,-0.702216481,0.778079872,0.177924515,0.206915953,0.889552513,-0.037884597,-0.393862375,1.245722429,1.893398246,0.145014277,0.791094922,0.153413317,-0.63285077,-0.40747083,0.465444542,-0.066148091,-0.099626307,-0.016608472,2.140232431
7Networks_RH_SalVentAttn_Med_2,1.281760661,-1.01530624,0.113832757,0.985415071,-0.433148286,1.212109008,-0.507599035,0.472936872,-0.598224684,0.086938341,-0.674580099,0.048915481,0.787651175,-1.158832139,0.262363755,-0.566082606,-0.63034186,-0.115992313,-0.165968829,1.759057291,-0.033796772,-0.174625555,-0.039501769,-0.235253147,0.120866652,-0.74104361,-0.177971455,-0.244819688,-0.521554404,-0.014770514,0.157858601,-0.414477825,-0.596768211,0.636263675,0.062907407,0.191480887,-0.900210471,-0.499375007,0.001927558,-0.060942638,-0.237804424,0.125162455,-0.558554959,0.05411601,0.313267341,2.068520802,0.218346168,0.344470827,0.190575724,0.779170453,-0.389335174,0.105063081,-0.84042114,-0.126491403,1.049396114,-0.68963502,-0.568026997,-1.393911873,-0.426435796,0.739480886,-0.275472715,0.196463849,-0.546195833,1.074436237,0.193841851,-0.492580168,-0.494412892,-0.251043389,-0.155025147,1.325334822,-1.072571867,0.123552098,1.892971133,3.724836266,-0.696069085,-0.083927519,0.392444425,-1.009167434,4.036220757,0.140508134,1.991376019,-0.010201861,-1.035397708,-0.725874554,-0.260100442,-0.550988438,-1.559453655,0.72905631,-0.194187494,0.949766275,1.697626808,0.27083793,-0.3206432,0.166696127,0.203560777,-1.094702153,0.091498035,-0.390548789,-0.292957355,0.90474039,0.040130983,-0.352489946,0.307215691,0.059442223,-0.723358593,0.437602424,-0.10175864,0.935243554,0.373455485,0.570771763,0.55683664,0.331898699,0.731062594,0.133281141,-0.442749702,-0.72838664,-0.464312654,-0.727851931,-0.150922256,-0.378638481,-0.229252336,-0.250458927,0.958054753
7Networks_RH_SalVentAttn_Med_3,0.105083596,-0.250411252,-0.823380195,-0.198359871,0.377048384,0.541203674,0.37497538,0.042126171,0.142532163,0.259582642,0.057789704,-0.361792021,0.230610339,0.243748282,0.035757988,-0.393357082,-0.678377236,0.069001903,-0.34145873,-0.090188406,0.905936319,0.320916899,-0.14363052,-0.581152965,-0.024317458,-0.377587311,1.241256998,-0.234352055,0.987771618,0.540516458,1.606394361,0.358499131,1.589577411,0.364065906,0.137464475,-0.30001157,-0.382900202,-0.218255142,-0.317101277,-0.127149948,-0.774774946,-0.231736819,0.363313209,0.053933458,-0.070072946,0.054273952,0.253199715,0.813453517,0.603248471,0.838510933,-0.155026208,-0.652949051,-0.57558533,-0.181533422,-0.149556048,0.340377239,0.248395753,-0.550310535,0.386429546,0.454509394,0.220425759,-0.208915313,0.334083558,-0.494516328,0.999521474,0.969216103,0.453805504,0.504724004,-0.021813437,0.240672701,-0.422760883,-0.50788305,0.014064775,-0.189328228,1.039093994,-0.734136287,0.506712166,-0.230630016,1.791916434,-0.015844651,-0.615883368,-0.297355443,0.24301253,-0.588741086,0.221651237,-0.303951056,-0.236784284,-0.304272163,0.548883811,1.205503225,-0.519434756,0.868557779,1.311031728,-0.482163437,-0.519653375,-0.029798072,-0.097745496,-0.183218749,-0.468710293,-1.025620375,-0.332613862,0.491727578,0.237827573,0.107623971,0.135886943,-0.166874436,-0.01213095,-0.673142979,-0.381197745,0.325290271,-0.363372279,0.067566724,-0.177140277,-0.166441967,0.093164349,0.468708598,-0.278948262,0.859178034,-0.245855093,-0.317695015,-0.506171084,0.276768165,0.019976453
7Networks_RH_SalVentAttn_Med_4,2.194190729,-0.837181139,-1.548991642,1.124830992,-1.451558811,0.126114139,-1.086773557,1.207176098,-0.7334838,-0.547339771,-0.790160353,-0.010110664,1.708491528,-0.193424578,0.163223422,-0.961214557,0.668704091,-0.682805205,-0.524213399,1.921825472,0.746250053,0.009014831,0.096208994,-0.355922692,0.025898636,-1.312696291,0.615389802,0.901536507,-1.561524569,0.011358325,1.702147157,0.574384581,-1.095421627,1.466513346,-0.13333687,-1.358108022,-0.874564179,0.219051919,-0.010677418,-1.197575869,0.576253901,-0.177823679,0.767199653,0.152495247,-1.393286983,3.067786724,-0.941643622,-0.197220658,-0.259890683,1.806380468,-0.577320661,-0.016350794,-0.635245848,-0.810711827,0.807421522,-0.347793201,-0.211650975,0.63278425,-0.902016382,0.414938979,-0.177705013,-0.426732681,-1.19937111,2.784963499,-0.137717529,0.011368713,0.548582112,-0.020112987,1.419092072,1.480000701,-1.138493405,-0.72934385,1.604564834,3.337565697,-0.332420592,1.17276157,1.205711809,-0.72767086,2.251369947,0.838507006,1.376430811,-0.781468009,-0.685057625,1.223352409,-0.221203456,-0.648141427,-1.659233714,0.85590014,0.342893692,2.122320422,1.307438474,0.232023754,1.138239049,0.251721298,0.775709454,-2.169087563,0.329800439,-1.441961964,0.033020261,0.317632549,-0.489266933,0.148221771,0.008085997,-0.517852141,-1.150889542,1.591529681,0.058280511,1.680671159,0.695270141,-0.723462565,-1.693953369,-0.075345736,1.28807872,0.507970236,-0.083929463,0.702184576,-0.937117081,-0.617825539,0.589719164,0.924029106,-0.410696423,-0.702512497,2.582398144
7Networks_RH_SalVentAttn_Med_5,-0.080445089,-0.694853597,-0.40285337,0.340479955,0.269489796,0.75535093,0.66015189,-0.422340933,-0.213248227,0.231351094,-0.511286855,-0.193154824,-0.360848345,-0.187552109,-0.322476331,-0.153475493,-0.612679187,-0.232677281,-0.292812274,-0.540869845,0.149217937,0.351633576,0.398351583,-0.271349663,-0.292996927,-0.50287488,1.479249297,0.097515485,1.087008286,0.748008227,0.246014838,-0.462763578,1.194062949,0.235160338,-0.273620258,-0.586835514,-0.190770747,0.01053702,-0.461584639,-0.499389886,-0.248749229,-0.015309266,0.881564827,-0.081729716,0.553688875,0.012206301,0.102574295,2.034715833,1.323715773,0.106758417,-0.094466063,-0.067544474,-0.158019217,-0.636743043,-0.520455294,-0.56953198,0.094761856,-0.6237165,-0.360540114,-0.581955605,0.091258191,0.665153415,-0.674804681,-0.511056849,-0.074503663,0.659632107,-0.472316143,0.396336184,0.697828992,-0.265872892,0.597625761,-0.341466022,-0.107494047,-0.199687583,1.563356455,-0.659383671,0.897270817,-0.170280076,1.815694262,0.16512674,0.883106138,1.142650732,0.55958438,-0.324197529,-0.016563903,-0.121039735,-0.350900258,-0.784077525,-0.451525356,-0.52666977,-0.634142768,0.924445844,-0.408424454,0.075372396,0.067530044,-0.125735301,-0.115415783,0.82025579,-0.596288503,-0.136952886,-0.447722716,0.263640034,-0.230457195,-0.223044702,-0.130439831,0.12547814,-0.346717261,0.649653401,-0.54819952,0.042640733,-0.310524218,0.119842518,-0.461876973,0.202093136,-0.217955616,0.544437952,0.814374908,0.465950581,0.465725705,0.3710247,-0.706183398,-0.555404807,-0.563611964
7Networks_RH_SalVentAttn_Med_6,-0.029613398,-0.332018341,-0.903784309,0.646242356,0.628141282,1.042553887,0.200997879,0.286973533,-0.102248352,1.070641428,-0.439545039,-0.348996064,0.374554356,-0.402608823,-0.383120002,-0.731659431,-0.094520045,0.932400383,-0.689685547,0.245680573,0.866662351,1.221855356,-0.052545263,-0.588434219,-0.470694558,-0.314348913,0.338372411,-0.140199004,0.985947991,0.934372712,-0.056918327,0.612840058,0.860248603,-0.03099562,-0.131790234,-0.544759746,-0.304031331,-0.850768797,-1.050293028,-0.202407242,-0.646121434,-0.832131515,0.058852696,0.017747527,-0.104657182,-0.102861022,0.441716263,-0.302466155,1.115628237,0.071073214,0.107650308,0.548835597,-0.146084488,-0.160704693,0.1771695,-0.339452679,0.630106502,-0.847822425,-0.017194994,0.491150058,-0.824161005,0.170751869,0.316179407,-0.634641554,0.112836357,0.601378029,-0.010348833,-0.292155656,0.012960556,0.533858419,-0.801074081,-0.03654889,-0.054224351,0.591215159,1.596526623,0.280156386,0.206872955,-0.573203201,1.571849537,0.339602008,0.154598871,-0.351766135,-0.297439148,-0.879174573,0.376163714,-0.05876155,-0.331231882,0.118862737,1.756378233,0.155451942,-0.173005288,0.41233203,0.283567167,-0.335391492,-0.175612896,-0.466759778,0.406361492,-0.416726851,0.378485729,-0.202526332,-0.654524951,0.386743995,0.182024422,0.177613544,0.078992631,-0.841655196,-0.540755253,-0.193768692,-0.241058872,0.163991264,-0.210651399,0.016750856,-0.757721866,-0.068741506,-0.308064145,0.297034154,0.108753997,1.077329679,-0.741507565,0.678461588,-0.367982724,-0.273922923,-0.681765109
7Networks_RH_SalVentAttn_Med_7,1.705066929,-0.528137362,-0.352365428,0.572190774,-1.271036191,0.455490846,0.130266168,0.056818152,-0.173310853,0.204655638,-1.123537347,-0.511637265,-0.691491494,-0.110316648,-0.526690314,-0.676220223,0.185832117,-0.902573267,-0.181036915,2.950837027,-0.848932421,-1.056880647,-0.305939751,-0.737344837,-0.667906704,-0.614809745,-0.346251947,0.216740641,-0.588542305,0.010038435,1.084305474,-0.7619908,-1.203126574,0.343674393,1.114801398,-0.290724999,-0.050252655,-0.475430834,-0.905850417,-0.199222321,1.073041588,-0.457049956,0.343286523,-0.526148663,-0.10512796,3.92597026,-0.4600522,0.065709107,-0.61708438,0.57107656,-0.337029266,-0.12969252,-0.597191541,-0.680089758,0.160046603,-1.061349216,-1.246361214,-0.295838963,-0.320662124,0.16667677,0.310111242,0.449189633,-0.036973429,0.526281607,-0.609486616,-0.82310769,-2.052934471,-0.969916588,1.502334084,1.009640132,-1.200507516,-0.699765167,2.552640752,6.595709759,-0.245145795,0.805854826,-0.069511448,-0.874499184,2.01596643,0.310114763,2.001820345,-0.959102228,-0.367571929,-1.193144932,-0.371484039,-0.353437231,-1.913490936,0.689073955,0.034395147,0.179599896,0.088737733,-0.023284827,-0.70945613,0.189435652,2.511265096,-1.727535921,-0.403769356,-0.630154469,-0.608557453,-0.523979911,-1.011706103,-0.628498264,0.510954191,-0.684788687,-1.090582973,0.183122532,-0.076948265,3.066222,-0.523673458,-0.54910216,-0.412060841,-0.670580421,0.378606647,-0.829919613,-0.937277411,0.045897604,-0.552368425,0.230613316,0.335111371,-0.796539702,0.430654644,-0.452417627,-0.490728493
7Networks_RH_SalVentAttn_Med_8,1.72129003,-0.831880903,0.485517655,0.252507769,-0.462443597,0.723337849,-0.613444268,0.263350428,0.230654019,0.393149318,-0.734377569,-0.67359408,-0.074191921,-0.477884846,0.196117993,-0.492427141,0.38807591,-0.719656362,0.016580355,0.752297131,-0.441354193,-0.407716084,-0.685992108,-0.339144575,-0.556345527,0.108852727,0.062577033,1.085658251,0.684301418,1.36604408,0.255026036,0.11098654,-0.779753985,1.204541453,0.629094394,0.193869705,-0.532619687,-0.642143393,-0.164524513,0.99637516,-0.080586331,-0.678226545,-0.078981912,-0.269977636,0.316336342,0.352318578,-0.731195649,0.108694046,-0.589429253,1.159367781,0.257451473,-0.306747897,-0.011814439,-0.578084611,0.473360221,-0.823057172,0.020398732,-0.64101673,-0.769155785,-0.462675701,-0.419186913,0.269421088,-0.012124359,1.3200819,-0.810967823,-0.970597516,-0.454664777,0.055076897,0.019278729,0.506485271,-1.006691461,-0.319155598,0.389685511,1.881781757,-0.609921279,0.25398321,0.397876705,-0.591758034,1.210784825,0.564343723,0.533893084,-0.430279599,-0.715187116,-0.622642524,-0.280064365,-0.335382041,-0.533784599,-0.475142681,0.047624831,1.491513208,1.051392416,0.274564237,-0.084239373,-0.51494126,-0.119795432,-0.558218452,-0.331569743,-1.070760793,-0.368501478,-0.040903359,-0.947475902,0.034758211,-0.081660096,-0.084754128,0.269416486,0.517029386,0.603747947,-0.455356025,-0.356605978,-0.115837295,-0.517273153,-0.535705475,1.072202909,-0.466022981,-0.452658371,0.310026565,0.276273531,0.508185369,-0.299111051,0.589448207,0.42630044,-0.28502394,0.13980433
7Networks_RH_Limbic_OFC_1,-1.01761864,-0.835977352,1.521476177,0.594589133,0.191453141,0.640927248,0.503199956,-0.770872553,1.01365259,0.266545818,0.20379087,-0.180089159,-0.370002569,-0.250976197,0.347513258,0.402268816,-0.036827944,-0.050027493,0.579513074,-0.002402825,1.809443319,2.355803924,-0.224719509,0.064615103,0.120854224,1.05910837,-0.651639179,-0.440901697,2.253360091,1.028128135,0.724512152,-0.617644603,-0.016898671,-0.013754211,0.941082354,0.535038888,-0.167671304,0.394311347,0.180543001,1.183364611,-0.436615217,-0.87463043,-0.119868934,0.025935525,1.417140498,-0.547801674,1.079433997,-0.396990665,0.380418571,-0.536128574,0.793449731,-0.185168247,-0.285183238,-0.286609345,-0.659547162,-0.195570765,0.988781856,-0.864740289,-0.250140192,0.548765362,-0.472360409,-0.268645809,0.672193651,0.214967845,-0.547162593,-0.648256517,0.10909292,-0.314456604,-0.318038651,-0.319871468,-0.302186418,0.511170188,-0.686316068,-1.23041178,-0.446323396,0.060788921,0.030863579,-0.658941656,0.541847692,-1.034056747,-0.274446737,-0.76744355,-0.512835088,-1.124415246,0.073315638,0.311599304,-0.650996608,-0.599510452,0.492600373,-0.283732144,-0.105614597,-0.210497427,-0.212685321,0.273405205,-0.258533118,0.27878381,-0.14013218,0.289578431,0.008105575,-0.689050723,0.729819463,-0.367895071,-0.117694712,0.079842487,0.666458065,-0.579007076,-0.498443229,0.031694576,0.31371233,-0.035958438,0.207047126,-0.580320398,-0.57264887,1.431161415,0.151025937,-0.125954238,0.474483784,0.164788925,-0.182642342,-0.236344781,-0.301116153,-0.662413802,-0.875388036
7Networks_RH_Limbic_OFC_2,-0.990110659,-0.771913432,0.140570965,0.37595029,1.676045795,1.448839847,0.720451967,-0.783815714,0.801682314,0.412230968,0.696735256,-0.420755539,-0.110553636,-0.243236564,-0.367145769,-0.125350704,-0.072626901,0.575545099,0.439449943,-0.82204964,0.432895829,1.035778358,-0.407407429,-0.482431438,0.50711247,1.758129761,-0.595071555,0.319686064,2.642859601,1.787252432,0.292920434,0.491916134,0.223234055,-0.047708415,-0.060096603,0.271844095,-0.429705741,-0.29375172,1.09268562,2.123050319,-0.516575807,-0.341805939,-0.653419925,-0.491597746,0.018306663,-0.45165419,-0.347972054,0.925131133,-0.050349514,0.155708793,0.488909881,-0.779805278,-0.363392758,-0.458890989,0.653523661,-0.277270453,-0.333148938,-0.953374138,-0.26542098,0.897010641,-0.422633166,-0.586739452,1.087872335,0.263244101,-0.147124804,-0.554110393,0.712925501,0.293893207,-0.268564002,-0.780691614,1.081689482,0.597086658,-0.384391925,-0.835317009,-0.492344388,-0.285899507,-0.573030565,-0.546884441,0.565322282,-0.717970242,-0.987790691,0.029117699,-0.240102062,-1.086619312,0.499489541,0.862415552,0.474089569,-0.714753306,0.612970042,0.042945456,-0.133924985,0.185252034,0.133833006,0.660404122,-0.325892143,0.419345848,-0.020612518,-0.094304226,-0.599329473,-0.622150466,-0.125677013,-0.567113358,-0.060884344,0.938393928,0.619391454,-0.413877122,-0.590731136,-0.506160796,-0.097617637,-0.146026889,0.454681627,-0.645474135,-0.313422863,1.140948195,0.162663594,0.229662637,0.063464438,1.973971843,0.318209568,-0.234031223,-0.304427169,-0.756606427,-0.968634338
7Networks_RH_Limbic_OFC_3,-0.269548085,-0.822735331,1.230525428,0.22331856,0.880030412,0.953886718,-0.253535685,-0.96751428,1.231520972,-0.354497089,0.390441219,-0.684918004,-0.378715565,-0.194420532,0.303100018,0.147234166,-0.348250325,0.107027357,0.271287696,-0.029238177,0.753672788,1.002651037,-0.598076721,-0.398120537,-0.213616262,1.883636858,-0.723355178,-0.616404316,1.173103594,0.620354877,0.920717373,0.365175916,0.282274049,0.44545533,1.040930534,0.833839295,0.559222402,-0.101040426,0.445845059,0.857162223,-0.025954965,-0.315464423,0.450439022,-0.294944137,0.489914852,-0.129726014,0.886732435,-0.008604431,-0.271617777,-0.156124801,-0.076087233,0.382763683,0.111154431,0.879201806,-0.363573037,0.110520498,0.050384939,-0.550710715,-0.642822437,-0.042908054,-0.069523494,-0.429436222,0.591660403,-0.161895841,-0.57911855,0.116942825,-0.197090084,1.246783632,-0.147028009,0.081462545,0.756399954,0.878698938,-0.728122023,-0.960581588,-0.77140661,-0.42677221,-0.301630213,-0.660598678,0.655678333,-0.83686147,-0.330574126,-0.560005363,-0.137263112,-0.502660745,-0.244956795,0.111374123,0.140796145,-0.226904778,-0.388176723,-0.031794253,-0.698890531,0.117167765,0.807605561,0.16142411,-0.236833532,0.279649768,-0.011481219,0.969576227,-0.266040415,-0.345789027,0.099811644,-0.536003532,0.841134539,0.769326091,1.503195755,-0.887685984,-0.53788144,-0.320187819,0.539318077,-0.24363268,0.726695576,-0.306848732,-0.680180519,0.022186752,-0.332837382,-0.316683321,-0.242018744,0.291359899,-0.136980568,-0.539880461,-0.196045712,-0.15205268,-1.16417266
7Networks_RH_Limbic_OFC_4,-0.471138719,-0.828882874,0.223927172,1.423862307,1.251951712,0.572418388,0.67089428,-0.551063613,1.081597183,-0.15632093,0.191359293,-0.44486898,0.263189941,0.035303303,-0.134854337,0.843165389,-0.675898151,-0.451123785,0.704514737,-0.270922679,1.461874769,2.163892326,-0.330098254,-0.431498129,-0.148644434,1.379072018,-0.380484252,-0.068211409,1.056870455,1.026106931,0.152600983,0.886408648,0.342245546,-0.562098091,0.464676631,0.221312754,0.160830858,-0.032873646,-0.00378052,0.022733825,-0.081359919,0.342147371,-0.517271689,-0.135227023,0.997965404,-0.876497247,1.294635611,-0.14863417,-0.335622001,-0.01502352,-0.113313612,-0.268084043,0.297137377,-0.363421213,0.245689059,-0.218996041,-0.020289793,0.201686225,0.12924587,1.224600566,-1.017663279,-0.647364833,0.953077077,0.338008022,-0.205281358,-0.210964403,-0.068168284,-0.368761688,-0.329226463,-0.288432189,0.908432207,1.768737351,-0.365749829,-1.111592252,0.118962468,0.099465845,0.347882864,-0.717135162,0.15075799,-0.673028621,-0.473813839,-0.494708707,-0.62118485,-0.459017485,0.612960395,-0.13371855,-0.596580034,-0.6269375,0.208256322,-0.168564716,-0.035356976,0.263013596,0.628650107,1.456114682,-0.55882511,1.840700262,-0.032044456,0.247550727,-0.484852472,-0.090839836,0.197374528,-0.364591139,0.163356992,-0.339515895,-0.3915877,-0.7257923,-0.744450643,-0.546369127,0.05408979,-0.329325623,1.666313186,-0.077226645,0.150540649,0.82377169,0.400370765,-0.802641266,0.36746479,0.721271953,-0.499067944,-0.311406236,-0.153233555,-0.291979623,-0.909540307
7Networks_RH_Limbic_OFC_5,-1.145173195,-0.646651459,1.354671441,1.100853888,1.523723765,1.226538678,-0.066562801,-0.999527191,0.981742641,0.238404311,-0.123930919,-0.69334313,-0.843951433,0.295227096,-0.556324843,0.80125938,-0.011166897,0.244421764,-0.417221251,-0.052502407,1.150471753,1.357902102,-0.24287165,-0.181548715,0.759794579,0.15149806,-0.638470905,-0.103678429,1.594619298,0.781751531,1.010305884,-0.517864754,0.307858456,-0.21720474,0.224786467,0.771908296,-0.180257497,0.186189403,0.476649832,1.666353897,-0.3804924,-0.671976976,0.007292365,-0.10981841,0.728280009,0.043381534,1.008305067,-0.442035821,0.414154421,-0.707576503,0.201340817,-0.40164905,-0.222707459,0.22374514,-0.92587005,-0.582381363,-0.282455448,-0.66359582,0.336655916,0.205071861,-0.279006437,-0.550701996,0.653780278,-0.219299533,-0.919532475,0.048739586,-0.101155777,0.281269065,0.077498862,0.052072802,0.196719824,0.569933528,-0.980921277,-1.400562595,-0.63741481,-0.292049808,-0.220357576,-0.61770015,0.358709568,-0.7317975,-0.399548544,-0.797096186,-0.541951664,-0.673847853,-0.073995955,0.254604967,-0.685194099,-0.553189941,0.93662094,-0.33488023,-0.070751874,-0.183378479,-0.081720664,0.521425398,-0.240317571,-0.030024271,-0.025425623,0.885370547,0.228466828,-0.731438185,1.222698836,-0.507279429,0.206892963,-0.251182984,1.517103256,-0.569671957,-0.542624298,-0.053289893,0.279730609,0.402342745,0.782619337,-0.14424372,-0.684351663,1.538225472,0.077885696,-0.519577728,0.492871866,0.983023249,-0.233678755,-0.178360168,-0.091711072,-0.652960887,-0.812736012
